sentiment,time,hashtags
0.0,1421699703.0,EFC
3.0,1421699703.0,EFC
-1.0,1421699714.0,EFC
-4.0,1421699719.0,EFC
1.0,1421699729.0
1.0,1421699734.0,EFC
3.0,1421699736.0,EFC
3.0,1421699745.0,EFC
3.0,1421699746.0,EFC
-2.0,1421699761.0,EFC
0.0,1421699765.0,EFC
0.0,1421699767.0
0.0,1421699768.0
0.0,1421699780.0
3.0,1421699789.0,EFC
1.0,1421699789.0
3.0,1421699792.0,EFC
2.0,1421699792.0
2.0,1421699798.0
-2.0,1421699799.0,Both
0.0,1421699800.0
0.0,1421699809.0
-2.0,1421699809.0
0.0,1421699814.0
2.0,1421699816.0,EFC
-6.0,1421699818.0
-3.0,1421699819.0
0.0,1421699825.0,EFC
4.0,1421699829.0
2.0,1421699836.0,EFC
3.0,1421699842.0,EFC
2.0,1421699847.0,EFC
0.0,1421699847.0
0.0,1421699848.0,EFC
2.0,1421699853.0
0.0,1421699858.0
-1.0,1421699862.0
-3.0,1421699862.0
0.0,1421699864.0,EFC
0.0,1421699872.0,EFC
0.0,1421699876.0,EFC
0.0,1421699876.0
-3.0,1421699880.0,EFC
0.0,1421699882.0
0.0,1421699886.0
0.0,1421699887.0
3.0,1421699888.0,EFC
2.0,1421699891.0
0.0,1421699898.0,EFC
0.0,1421699906.0,WBAFC
0.0,1421699907.0,EFC
0.0,1421699910.0
0.0,1421699921.0,EFC
0.0,1421699921.0,EFC
-2.0,1421699923.0,EFC
1.0,1421699923.0
0.0,1421699931.0
2.0,1421699933.0,EFC
-2.0,1421699934.0,EFC
-3.0,1421699935.0,EFC
4.0,1421699935.0,EFC
2.0,1421699936.0,EFC
0.0,1421699936.0,EFC
1.0,1421699941.0,EFC
0.0,1421699944.0,EFC
0.0,1421699947.0,EFC
0.0,1421699952.0
0.0,1421699953.0
-2.0,1421699956.0,EFC
0.0,1421699958.0,EFC
2.0,1421699961.0,EFC
-1.0,1421699965.0,EFC
2.0,1421699967.0,EFC
3.0,1421699970.0
0.0,1421699970.0
5.0,1421699974.0,EFC
0.0,1421699976.0
-2.0,1421699986.0
-3.0,1421699995.0,EFC
2.0,1421699996.0
0.0,1421700002.0
-2.0,1421700003.0
0.0,1421700005.0
3.0,1421700006.0,EFC
6.0,1421700007.0,EFC
0.0,1421700009.0,EFC
0.0,1421700009.0,EFC
0.0,1421700013.0
-3.0,1421700014.0
0.0,1421700016.0
-2.0,1421700018.0,EFC
-2.0,1421700027.0
0.0,1421700028.0,EFC
-4.0,1421700031.0,EFC
0.0,1421700035.0,EFC
-3.0,1421700035.0
-2.0,1421700042.0
0.0,1421700044.0
0.0,1421700045.0
0.0,1421700045.0,EFC
0.0,1421700051.0,EFC
-4.0,1421700053.0
0.0,1421700063.0,EFC
0.0,1421700063.0
-2.0,1421700072.0
2.0,1421700072.0
3.0,1421700079.0
3.0,1421700087.0,EFC
0.0,1421700089.0
1.0,1421700090.0,EFC
-1.0,1421700090.0,EFC
3.0,1421700094.0,EFC
-4.0,1421700098.0,EFC
-3.0,1421700098.0
-1.0,1421700100.0
3.0,1421700100.0,EFC
6.0,1421700103.0
-5.0,1421700104.0
2.0,1421700107.0,EFC
1.0,1421700113.0
5.0,1421700113.0,EFC
1.0,1421700114.0
-1.0,1421700115.0
0.0,1421700118.0,EFC
3.0,1421700122.0,EFC
0.0,1421700123.0
0.0,1421700124.0,EFC
0.0,1421700129.0,EFC
-4.0,1421700139.0
0.0,1421700139.0
0.0,1421700144.0,EFC
3.0,1421700145.0,EFC
4.0,1421700146.0,EFC
0.0,1421700147.0,EFC
0.0,1421700158.0,EFC
3.0,1421700159.0,EFC
0.0,1421700172.0,EFC
-2.0,1421700173.0,EFC
-2.0,1421700181.0,EFC
-2.0,1421700183.0,EFC
0.0,1421700183.0,EFC
4.0,1421700185.0
3.0,1421700186.0
1.0,1421700187.0,EFC
1.0,1421700187.0
-2.0,1421700188.0,EFC
-2.0,1421700193.0
-4.0,1421700194.0,EFC
1.0,1421700195.0
-2.0,1421700196.0,EFC
3.0,1421700197.0
0.0,1421700198.0,EFC
0.0,1421700198.0,EFC
3.0,1421700201.0
7.0,1421700202.0,EFC
3.0,1421700202.0,EFC
3.0,1421700203.0,EFC
-4.0,1421700204.0,EFC
0.0,1421700204.0
5.0,1421700206.0
2.0,1421700207.0,EFC
3.0,1421700208.0,EFC
0.0,1421700209.0
-1.0,1421700210.0,EFC
2.0,1421700212.0
-3.0,1421700212.0
0.0,1421700212.0
3.0,1421700213.0
0.0,1421700214.0
-2.0,1421700214.0,EFC
-2.0,1421700215.0,EFC
-2.0,1421700215.0
-2.0,1421700215.0
-2.0,1421700216.0
0.0,1421700218.0
0.0,1421700219.0
-5.0,1421700219.0,WBAFC
3.0,1421700221.0
3.0,1421700221.0
-4.0,1421700223.0,EFC
0.0,1421700224.0,EFC
0.0,1421700224.0,EFC
0.0,1421700224.0,EFC
3.0,1421700224.0
0.0,1421700225.0
-2.0,1421700226.0,EFC
0.0,1421700231.0
-2.0,1421700233.0,EFC
2.0,1421700235.0,EFC
3.0,1421700236.0
1.0,1421700237.0
3.0,1421700238.0
-2.0,1421700238.0,EFC
1.0,1421700240.0
0.0,1421700242.0
0.0,1421700243.0
0.0,1421700244.0,EFC
0.0,1421700245.0
0.0,1421700245.0,Both
0.0,1421700245.0,EFC
-6.0,1421700245.0,EFC
3.0,1421700246.0
3.0,1421700247.0,EFC
0.0,1421700247.0
-4.0,1421700248.0,EFC
0.0,1421700249.0
0.0,1421700249.0
0.0,1421700249.0,EFC
-4.0,1421700249.0,EFC
2.0,1421700251.0
-2.0,1421700252.0,EFC
0.0,1421700255.0,EFC
-2.0,1421700256.0,EFC
-6.0,1421700256.0,EFC
0.0,1421700256.0,EFC
-6.0,1421700257.0,EFC
0.0,1421700258.0
0.0,1421700258.0
-2.0,1421700259.0,EFC
-6.0,1421700259.0,EFC
0.0,1421700259.0,EFC
-6.0,1421700259.0,EFC
0.0,1421700259.0,EFC
-2.0,1421700259.0,EFC
-2.0,1421700260.0,EFC
-4.0,1421700260.0
-6.0,1421700260.0,EFC
0.0,1421700261.0
3.0,1421700262.0
-2.0,1421700262.0
3.0,1421700262.0
3.0,1421700262.0
2.0,1421700264.0
3.0,1421700264.0
0.0,1421700264.0,EFC
-6.0,1421700264.0,EFC
0.0,1421700264.0
3.0,1421700264.0
2.0,1421700265.0
-6.0,1421700265.0,EFC
0.0,1421700265.0,EFC
-4.0,1421700266.0
1.0,1421700266.0
-6.0,1421700266.0,EFC
0.0,1421700266.0
2.0,1421700266.0
-2.0,1421700266.0
0.0,1421700266.0,EFC
2.0,1421700266.0
2.0,1421700266.0
0.0,1421700268.0
-2.0,1421700268.0
3.0,1421700268.0
0.0,1421700268.0
-5.0,1421700268.0
2.0,1421700270.0
-2.0,1421700270.0,EFC
-6.0,1421700270.0,EFC
2.0,1421700271.0
-6.0,1421700271.0,EFC
-3.0,1421700271.0
-7.0,1421700272.0
0.0,1421700274.0
0.0,1421700274.0
-5.0,1421700274.0,EFC
0.0,1421700275.0,EFC
2.0,1421700275.0
0.0,1421700275.0,EFC
2.0,1421700276.0
-6.0,1421700276.0,EFC
2.0,1421700276.0
-7.0,1421700276.0,EFC
3.0,1421700276.0
-6.0,1421700276.0,EFC
-15.0,1421700276.0,EFC
0.0,1421700276.0
-6.0,1421700276.0,EFC
3.0,1421700277.0
-2.0,1421700278.0,EFC
2.0,1421700278.0
4.0,1421700278.0
0.0,1421700279.0,Both
-4.0,1421700279.0
2.0,1421700280.0
0.0,1421700280.0
-2.0,1421700280.0,EFC
2.0,1421700280.0
3.0,1421700282.0
3.0,1421700282.0,EFC
3.0,1421700282.0
-4.0,1421700283.0,EFC
-6.0,1421700283.0,EFC
0.0,1421700283.0
1.0,1421700284.0,EFC
-6.0,1421700284.0,EFC
-4.0,1421700284.0,EFC
-2.0,1421700285.0
-2.0,1421700285.0,EFC
3.0,1421700285.0
0.0,1421700287.0
-2.0,1421700287.0
2.0,1421700288.0
-4.0,1421700288.0
0.0,1421700288.0,EFC
-6.0,1421700288.0
-10.0,1421700288.0,EFC
0.0,1421700289.0
2.0,1421700289.0
0.0,1421700289.0
-6.0,1421700289.0,EFC
2.0,1421700289.0
0.0,1421700290.0,EFC
2.0,1421700290.0
0.0,1421700290.0,EFC
0.0,1421700290.0,EFC
3.0,1421700290.0
-6.0,1421700290.0,EFC
0.0,1421700290.0
0.0,1421700290.0,EFC
-4.0,1421700291.0,EFC
2.0,1421700291.0
0.0,1421700291.0,EFC
-2.0,1421700292.0,EFC
0.0,1421700292.0,EFC
2.0,1421700292.0
-6.0,1421700292.0,EFC
-2.0,1421700293.0,EFC
-4.0,1421700293.0
-2.0,1421700294.0,EFC
-6.0,1421700294.0,EFC
3.0,1421700294.0
0.0,1421700295.0
0.0,1421700295.0,EFC
0.0,1421700296.0,EFC
-6.0,1421700296.0,EFC
-6.0,1421700296.0,EFC
0.0,1421700296.0
0.0,1421700296.0,EFC
0.0,1421700297.0,EFC
0.0,1421700297.0,EFC
-1.0,1421700297.0
2.0,1421700297.0
-2.0,1421700297.0
-4.0,1421700297.0,EFC
-4.0,1421700299.0,EFC
1.0,1421700299.0,Both
0.0,1421700300.0,EFC
0.0,1421700300.0,EFC
3.0,1421700300.0,EFC
0.0,1421700301.0
-6.0,1421700301.0,EFC
0.0,1421700301.0
-2.0,1421700301.0,EFC
0.0,1421700301.0,EFC
0.0,1421700302.0,EFC
0.0,1421700302.0
-1.0,1421700302.0
-7.0,1421700303.0
-2.0,1421700304.0
2.0,1421700304.0
0.0,1421700304.0,EFC
-5.0,1421700304.0
-2.0,1421700304.0
2.0,1421700304.0
-4.0,1421700305.0,EFC
-4.0,1421700305.0
-3.0,1421700305.0
-3.0,1421700305.0,EFC
-6.0,1421700305.0,EFC
3.0,1421700306.0
-6.0,1421700306.0
0.0,1421700306.0
-13.0,1421700307.0
2.0,1421700307.0
2.0,1421700308.0,EFC
-2.0,1421700308.0
-4.0,1421700308.0,EFC
-6.0,1421700308.0,EFC
-2.0,1421700308.0
1.0,1421700310.0
0.0,1421700311.0,EFC
-2.0,1421700311.0
-2.0,1421700311.0,EFC
0.0,1421700312.0,EFC
-4.0,1421700312.0,EFC
3.0,1421700313.0
0.0,1421700314.0,EFC
0.0,1421700315.0
0.0,1421700315.0
2.0,1421700315.0,EFC
0.0,1421700316.0
-2.0,1421700316.0,EFC
-4.0,1421700318.0,EFC
0.0,1421700318.0,EFC
2.0,1421700318.0
-6.0,1421700319.0,EFC
-3.0,1421700320.0
-4.0,1421700320.0
-2.0,1421700320.0,EFC
1.0,1421700322.0,EFC
-6.0,1421700322.0
0.0,1421700322.0
2.0,1421700323.0
-2.0,1421700323.0
-4.0,1421700323.0
0.0,1421700323.0,EFC
0.0,1421700324.0
-1.0,1421700325.0
-4.0,1421700326.0
2.0,1421700326.0
0.0,1421700327.0
0.0,1421700327.0
0.0,1421700327.0
2.0,1421700328.0
3.0,1421700330.0
-6.0,1421700330.0,EFC
-2.0,1421700333.0
7.0,1421700333.0
-1.0,1421700333.0
0.0,1421700334.0
-4.0,1421700336.0
0.0,1421700337.0
0.0,1421700340.0
0.0,1421700341.0
0.0,1421700342.0
-3.0,1421700343.0,EFC
0.0,1421700343.0
3.0,1421700343.0
-1.0,1421700343.0
-6.0,1421700343.0,EFC
1.0,1421700343.0
0.0,1421700344.0
-3.0,1421700345.0
-3.0,1421700345.0
-4.0,1421700346.0
0.0,1421700346.0
0.0,1421700347.0
0.0,1421700347.0
-2.0,1421700348.0,EFC
-2.0,1421700348.0
-14.0,1421700349.0,EFC
-3.0,1421700350.0
3.0,1421700350.0
-6.0,1421700350.0,EFC
4.0,1421700351.0
-3.0,1421700353.0
-6.0,1421700354.0,Both
3.0,1421700356.0,EFC
-4.0,1421700356.0,EFC
0.0,1421700356.0
0.0,1421700356.0,EFC
-4.0,1421700356.0
0.0,1421700359.0,EFC
4.0,1421700359.0,EFC
0.0,1421700360.0
0.0,1421700360.0,EFC
0.0,1421700362.0,EFC
-2.0,1421700363.0,EFC
0.0,1421700363.0,EFC
0.0,1421700363.0
-1.0,1421700363.0
0.0,1421700364.0
-2.0,1421700364.0
-2.0,1421700364.0
-4.0,1421700364.0,EFC
0.0,1421700365.0
-1.0,1421700366.0
-4.0,1421700367.0
-2.0,1421700368.0,EFC
-1.0,1421700369.0
-6.0,1421700370.0,Both
-3.0,1421700371.0
-3.0,1421700371.0,EFC
3.0,1421700371.0,EFC
-2.0,1421700372.0,EFC
-4.0,1421700373.0
0.0,1421700374.0,EFC
0.0,1421700374.0,EFC
0.0,1421700375.0
1.0,1421700375.0
0.0,1421700375.0
0.0,1421700376.0
0.0,1421700377.0,Both
0.0,1421700377.0,EFC
0.0,1421700377.0
1.0,1421700378.0,EFC
-4.0,1421700379.0,EFC
-2.0,1421700382.0,EFC
2.0,1421700383.0
0.0,1421700383.0
-4.0,1421700383.0
0.0,1421700384.0
0.0,1421700384.0
-2.0,1421700385.0
0.0,1421700385.0
-2.0,1421700387.0,EFC
0.0,1421700388.0,EFC
-6.0,1421700392.0,EFC
0.0,1421700392.0
-4.0,1421700393.0,EFC
0.0,1421700393.0,EFC
0.0,1421700394.0,EFC
6.0,1421700394.0
-2.0,1421700394.0,EFC
0.0,1421700395.0,EFC
0.0,1421700397.0
0.0,1421700397.0
0.0,1421700398.0
1.0,1421700398.0,EFC
-2.0,1421700398.0
-2.0,1421700399.0
-2.0,1421700399.0
2.0,1421700400.0
-2.0,1421700400.0
2.0,1421700401.0
0.0,1421700402.0,EFC
1.0,1421700404.0,EFC
3.0,1421700404.0
2.0,1421700404.0
2.0,1421700405.0
3.0,1421700406.0
-3.0,1421700407.0,EFC
2.0,1421700407.0
2.0,1421700407.0,EFC
-2.0,1421700408.0
-3.0,1421700408.0,EFC
-2.0,1421700409.0,Both
0.0,1421700410.0,EFC
0.0,1421700411.0,EFC
-2.0,1421700412.0
0.0,1421700414.0,EFC
0.0,1421700414.0
0.0,1421700414.0,EFC
-3.0,1421700417.0
3.0,1421700419.0,EFC
0.0,1421700419.0
0.0,1421700420.0,EFC
-4.0,1421700420.0
0.0,1421700421.0,EFC
-8.0,1421700421.0,EFC
1.0,1421700424.0,EFC
-2.0,1421700424.0,EFC
0.0,1421700426.0,EFC
3.0,1421700426.0
-2.0,1421700426.0,EFC
-2.0,1421700428.0,EFC
-4.0,1421700428.0,Both
0.0,1421700431.0,EFC
0.0,1421700433.0
-7.0,1421700433.0,EFC
2.0,1421700433.0,EFC
2.0,1421700434.0
3.0,1421700434.0,EFC
0.0,1421700435.0
0.0,1421700435.0
1.0,1421700435.0
2.0,1421700436.0
-7.0,1421700437.0
0.0,1421700438.0,EFC
-1.0,1421700439.0
3.0,1421700440.0,EFC
2.0,1421700441.0
-6.0,1421700442.0,EFC
-2.0,1421700444.0,EFC
-2.0,1421700444.0,EFC
-2.0,1421700445.0,EFC
2.0,1421700445.0
0.0,1421700445.0
4.0,1421700446.0
1.0,1421700446.0,EFC
2.0,1421700448.0
-9.0,1421700449.0
0.0,1421700451.0
0.0,1421700452.0,EFC
-1.0,1421700452.0,EFC
-2.0,1421700454.0,EFC
-6.0,1421700455.0,EFC
-8.0,1421700455.0
-6.0,1421700455.0,EFC
-1.0,1421700455.0,EFC
-2.0,1421700457.0,EFC
-4.0,1421700457.0
-2.0,1421700458.0
1.0,1421700460.0
-1.0,1421700463.0
0.0,1421700464.0
1.0,1421700464.0,EFC
1.0,1421700464.0
-5.0,1421700465.0,EFC
2.0,1421700466.0
-1.0,1421700466.0
2.0,1421700469.0
0.0,1421700469.0
2.0,1421700470.0
0.0,1421700470.0,EFC
2.0,1421700472.0
0.0,1421700477.0,EFC
0.0,1421700477.0,EFC
-2.0,1421700478.0
1.0,1421700478.0
-2.0,1421700479.0,EFC
-1.0,1421700479.0
-4.0,1421700479.0,EFC
-1.0,1421700480.0
-2.0,1421700480.0
0.0,1421700480.0,EFC
0.0,1421700481.0
0.0,1421700482.0,EFC
-5.0,1421700483.0
0.0,1421700483.0
4.0,1421700483.0
1.0,1421700483.0,EFC
-1.0,1421700484.0
-2.0,1421700485.0,EFC
-3.0,1421700485.0
3.0,1421700486.0,EFC
5.0,1421700486.0
2.0,1421700486.0,EFC
-1.0,1421700488.0,EFC
0.0,1421700489.0,EFC
-4.0,1421700491.0
-3.0,1421700491.0,EFC
3.0,1421700492.0
-2.0,1421700492.0
2.0,1421700492.0,EFC
2.0,1421700493.0,EFC
-4.0,1421700494.0
2.0,1421700495.0
-1.0,1421700496.0
-2.0,1421700497.0
0.0,1421700500.0
0.0,1421700500.0
0.0,1421700500.0,WBAFC
0.0,1421700500.0,WBAFC
5.0,1421700501.0
0.0,1421700502.0
2.0,1421700502.0
-2.0,1421700504.0,EFC
-6.0,1421700504.0
-4.0,1421700505.0,EFC
-4.0,1421700505.0
0.0,1421700505.0
-2.0,1421700505.0
-6.0,1421700507.0
3.0,1421700508.0,EFC
0.0,1421700510.0
0.0,1421700511.0,EFC
-1.0,1421700511.0,EFC
-6.0,1421700512.0,EFC
-1.0,1421700513.0
4.0,1421700516.0,EFC
-2.0,1421700516.0,EFC
-5.0,1421700517.0,EFC
-2.0,1421700517.0,EFC
-2.0,1421700519.0,EFC
-2.0,1421700519.0,EFC
-1.0,1421700519.0
0.0,1421700522.0
0.0,1421700522.0,EFC
3.0,1421700525.0
0.0,1421700526.0,EFC
-1.0,1421700528.0
0.0,1421700529.0
-1.0,1421700528.0
5.0,1421700530.0,EFC
3.0,1421700530.0
3.0,1421700531.0,EFC
0.0,1421700531.0,EFC
1.0,1421700532.0,EFC
0.0,1421700533.0
-7.0,1421700534.0,EFC
-6.0,1421700534.0,EFC
0.0,1421700534.0,EFC
0.0,1421700536.0,EFC
-1.0,1421700536.0
0.0,1421700538.0
-6.0,1421700538.0
-2.0,1421700540.0,EFC
-4.0,1421700542.0,EFC
0.0,1421700542.0,EFC
-5.0,1421700543.0,EFC
-1.0,1421700544.0,EFC
0.0,1421700544.0
1.0,1421700544.0,EFC
-1.0,1421700545.0
0.0,1421700545.0
2.0,1421700546.0
-4.0,1421700548.0
3.0,1421700549.0
0.0,1421700549.0
3.0,1421700549.0,EFC
-3.0,1421700550.0
0.0,1421700551.0
-4.0,1421700552.0
0.0,1421700552.0
0.0,1421700552.0
-6.0,1421700554.0,EFC
-8.0,1421700554.0,EFC
0.0,1421700555.0,EFC
0.0,1421700555.0,EFC
0.0,1421700556.0,EFC
1.0,1421700557.0
-3.0,1421700557.0,EFC
0.0,1421700557.0,EFC
-6.0,1421700559.0,EFC
-4.0,1421700559.0
0.0,1421700560.0,EFC
-7.0,1421700565.0,EFC
3.0,1421700566.0,EFC
2.0,1421700567.0,EFC
-1.0,1421700567.0,EFC
0.0,1421700569.0,EFC
3.0,1421700569.0,EFC
0.0,1421700570.0
-1.0,1421700571.0,EFC
0.0,1421700572.0
1.0,1421700572.0
2.0,1421700576.0
3.0,1421700579.0
-8.0,1421700580.0
4.0,1421700582.0
-2.0,1421700582.0
0.0,1421700583.0,Both
0.0,1421700583.0
-3.0,1421700585.0,EFC
3.0,1421700586.0,EFC
0.0,1421700586.0
-4.0,1421700587.0,EFC
5.0,1421700589.0,EFC
2.0,1421700591.0
0.0,1421700591.0,EFC
1.0,1421700594.0,EFC
-2.0,1421700599.0,EFC
-3.0,1421700601.0,EFC
0.0,1421700604.0
3.0,1421700604.0
0.0,1421700604.0,EFC
0.0,1421700604.0,EFC
1.0,1421700604.0
0.0,1421700605.0,EFC
5.0,1421700605.0,EFC
3.0,1421700606.0
-1.0,1421700607.0
4.0,1421700608.0
0.0,1421700608.0
0.0,1421700608.0,EFC
4.0,1421700612.0,EFC
-4.0,1421700613.0,EFC
-6.0,1421700614.0,EFC
-6.0,1421700614.0,EFC
-1.0,1421700616.0
0.0,1421700617.0,EFC
2.0,1421700618.0
-6.0,1421700619.0,EFC
0.0,1421700619.0,EFC
0.0,1421700619.0,EFC
0.0,1421700621.0
0.0,1421700621.0
-1.0,1421700622.0
-1.0,1421700624.0,EFC
0.0,1421700625.0,EFC
0.0,1421700626.0
4.0,1421700626.0
-1.0,1421700629.0
5.0,1421700629.0
0.0,1421700631.0,EFC
-3.0,1421700632.0,EFC
0.0,1421700635.0,EFC
0.0,1421700635.0,EFC
-6.0,1421700639.0,EFC
0.0,1421700640.0,Both
-6.0,1421700643.0
-1.0,1421700644.0,EFC
-1.0,1421700644.0,EFC
2.0,1421700645.0
0.0,1421700647.0,EFC
0.0,1421700647.0
0.0,1421700649.0
-1.0,1421700650.0,EFC
0.0,1421700651.0
-1.0,1421700653.0
0.0,1421700654.0
2.0,1421700656.0
-1.0,1421700657.0,EFC
4.0,1421700657.0,EFC
1.0,1421700662.0
-3.0,1421700663.0,Both
-3.0,1421700663.0,Both
0.0,1421700666.0,EFC
-4.0,1421700667.0
3.0,1421700668.0,EFC
3.0,1421700673.0
0.0,1421700673.0,EFC
0.0,1421700675.0
-1.0,1421700676.0
0.0,1421700677.0
2.0,1421700680.0
1.0,1421700680.0
-3.0,1421700682.0
0.0,1421700683.0
-2.0,1421700684.0
-2.0,1421700695.0,EFC
-7.0,1421700698.0,EFC
-7.0,1421700702.0,EFC
0.0,1421700703.0
-4.0,1421700703.0
-1.0,1421700703.0
-1.0,1421700703.0
0.0,1421700704.0,EFC
-5.0,1421700705.0,EFC
0.0,1421700705.0,EFC
3.0,1421700710.0
-2.0,1421700715.0,EFC
0.0,1421700724.0
4.0,1421700728.0,EFC
0.0,1421700731.0,EFC
-2.0,1421700739.0,EFC
0.0,1421700739.0
2.0,1421700743.0,EFC
0.0,1421700743.0
3.0,1421700744.0
0.0,1421700744.0
0.0,1421700745.0
0.0,1421700746.0
-1.0,1421700746.0
2.0,1421700747.0,EFC
0.0,1421700748.0,EFC
0.0,1421700749.0,EFC
0.0,1421700750.0,EFC
3.0,1421700750.0,EFC
-1.0,1421700753.0,EFC
0.0,1421700754.0
1.0,1421700755.0
0.0,1421700755.0,EFC
-3.0,1421700755.0,EFC
-7.0,1421700756.0
-1.0,1421700758.0
0.0,1421700758.0,EFC
-2.0,1421700760.0,EFC
-1.0,1421700763.0,EFC
-10.0,1421700764.0,EFC
0.0,1421700768.0,EFC
-2.0,1421700772.0
-2.0,1421700774.0
-2.0,1421700775.0,EFC
0.0,1421700776.0
0.0,1421700777.0
0.0,1421700780.0
-7.0,1421700781.0,EFC
-1.0,1421700781.0,EFC
0.0,1421700789.0
0.0,1421700792.0
0.0,1421700796.0
0.0,1421700800.0,EFC
3.0,1421700801.0,EFC
-2.0,1421700802.0
0.0,1421700802.0
0.0,1421700804.0
0.0,1421700806.0
-1.0,1421700809.0,EFC
3.0,1421700811.0,EFC
-2.0,1421700812.0,EFC
0.0,1421700813.0
0.0,1421700814.0
-3.0,1421700817.0
0.0,1421700818.0,EFC
-6.0,1421700818.0,EFC
0.0,1421700820.0,EFC
0.0,1421700821.0
2.0,1421700821.0
-1.0,1421700822.0
-2.0,1421700822.0
3.0,1421700823.0
-4.0,1421700827.0,EFC
0.0,1421700828.0
0.0,1421700829.0
-7.0,1421700830.0,EFC
0.0,1421700838.0,Both
-7.0,1421700838.0,EFC
0.0,1421700839.0,EFC
0.0,1421700839.0
0.0,1421700840.0
3.0,1421700841.0
4.0,1421700846.0
-2.0,1421700847.0
3.0,1421700847.0
0.0,1421700848.0,EFC
0.0,1421700848.0,EFC
1.0,1421700848.0,EFC
0.0,1421700851.0
0.0,1421700852.0
0.0,1421700853.0
0.0,1421700853.0,EFC
0.0,1421700859.0
-2.0,1421700859.0
0.0,1421700860.0
-3.0,1421700862.0,EFC
0.0,1421700863.0
-1.0,1421700868.0
0.0,1421700871.0
0.0,1421700871.0,EFC
-1.0,1421700872.0
0.0,1421700873.0
-1.0,1421700875.0,EFC
-5.0,1421700876.0,EFC
0.0,1421700877.0
0.0,1421700877.0
0.0,1421700879.0
-2.0,1421700884.0
-5.0,1421700885.0
4.0,1421700886.0,EFC
-3.0,1421700888.0
0.0,1421700890.0
0.0,1421700890.0,EFC
0.0,1421700893.0,EFC
0.0,1421700894.0
0.0,1421700894.0
2.0,1421700894.0
0.0,1421700896.0
2.0,1421700897.0
0.0,1421700898.0,EFC
1.0,1421700900.0,EFC
-5.0,1421700904.0
2.0,1421700904.0,EFC
0.0,1421700904.0
-3.0,1421700906.0,EFC
0.0,1421700909.0
3.0,1421700910.0
0.0,1421700910.0,EFC
0.0,1421700911.0
4.0,1421700911.0,EFC
-1.0,1421700914.0
-4.0,1421700915.0,EFC
-1.0,1421700916.0
0.0,1421700918.0
0.0,1421700919.0
1.0,1421700920.0,EFC
0.0,1421700920.0
0.0,1421700920.0
-4.0,1421700921.0
2.0,1421700921.0
0.0,1421700921.0
2.0,1421700921.0
-2.0,1421700921.0
0.0,1421700924.0
-3.0,1421700927.0
-6.0,1421700928.0,EFC
0.0,1421700928.0,EFC
-2.0,1421700929.0
3.0,1421700929.0,EFC
0.0,1421700934.0
-1.0,1421700935.0
0.0,1421700939.0
-5.0,1421700940.0,EFC
2.0,1421700941.0,EFC
0.0,1421700941.0
1.0,1421700941.0,EFC
-6.0,1421700944.0,EFC
-1.0,1421700948.0
-7.0,1421700950.0,EFC
0.0,1421700951.0
0.0,1421700954.0,EFC
-4.0,1421700957.0,EFC
-2.0,1421700957.0,EFC
-3.0,1421700958.0
0.0,1421700958.0
-6.0,1421700962.0
0.0,1421700962.0
5.0,1421700966.0
0.0,1421700968.0
0.0,1421700971.0
-2.0,1421700971.0,EFC
0.0,1421700974.0,EFC
-1.0,1421700977.0
0.0,1421700978.0
0.0,1421700978.0,EFC
0.0,1421700979.0,EFC
0.0,1421700979.0,EFC
0.0,1421700981.0
-1.0,1421700981.0
2.0,1421700984.0,EFC
-7.0,1421700985.0
0.0,1421700988.0,EFC
0.0,1421700988.0
-3.0,1421700989.0
0.0,1421700990.0,EFC
2.0,1421700991.0
2.0,1421700992.0
2.0,1421700992.0,EFC
0.0,1421700992.0
0.0,1421700993.0
-2.0,1421700994.0
0.0,1421700996.0,EFC
0.0,1421700998.0
-5.0,1421700999.0
0.0,1421701001.0
-2.0,1421701002.0
-10.0,1421701002.0
4.0,1421701004.0,EFC
0.0,1421701004.0
2.0,1421701005.0,EFC
-1.0,1421701006.0
0.0,1421701008.0
0.0,1421701008.0,EFC
-3.0,1421701009.0
-2.0,1421701010.0
0.0,1421701010.0
-1.0,1421701014.0
-10.0,1421701015.0
-1.0,1421701016.0
-2.0,1421701016.0,EFC
-1.0,1421701017.0,EFC
-5.0,1421701017.0
0.0,1421701018.0,EFC
0.0,1421701018.0
-3.0,1421701018.0
0.0,1421701019.0
0.0,1421701020.0,EFC
0.0,1421701021.0
0.0,1421701022.0,EFC
-7.0,1421701023.0,EFC
0.0,1421701023.0
0.0,1421701024.0
-5.0,1421701025.0
0.0,1421701025.0
-3.0,1421701025.0
0.0,1421701026.0,EFC
0.0,1421701026.0
-10.0,1421701026.0
0.0,1421701027.0
-2.0,1421701027.0,EFC
0.0,1421701028.0,EFC
2.0,1421701028.0,EFC
-10.0,1421701030.0
-1.0,1421701031.0
-10.0,1421701032.0
2.0,1421701035.0,EFC
-5.0,1421701038.0
2.0,1421701038.0
-3.0,1421701039.0
-2.0,1421701040.0,EFC
-4.0,1421701040.0,EFC
-2.0,1421701040.0,EFC
-3.0,1421701041.0
0.0,1421701041.0
0.0,1421701042.0,EFC
-2.0,1421701042.0
-3.0,1421701042.0
-2.0,1421701043.0,EFC
0.0,1421701044.0
0.0,1421701044.0
0.0,1421701045.0
0.0,1421701045.0
-2.0,1421701045.0,EFC
0.0,1421701046.0
0.0,1421701048.0,EFC
0.0,1421701048.0
